hsa	gge
hsa0000238063	gge0000172230
hsa0000238067	gge0000172234
hsa0000238192	gge0000191969
hsa0000238261	gge0000192569
hsa0000238395	gge0000173075
hsa0000238400	gge0000173080
hsa0000238409	gge0000173089
hsa0000238411	gge0000173091
hsa0000238444	gge0000193349
hsa0000238485	gge0000173383
hsa0000238489	gge0000173386
hsa0000238500	gge0000173394
hsa0000238551	gge0000192636
hsa0000238552	gge0000192637
hsa0000238554	gge0000192639
hsa0000238557	gge0000192642
hsa0000238563	gge0000192646
hsa0000238571	gge0000173128
hsa0000238574	gge0000173130
hsa0000238579	gge0000173135
hsa0000238582	gge0000173138
hsa0000238584	gge0000173140
hsa0000238591	gge0000173145
hsa0000238618	gge0000164723
hsa0000238713	gge0000164278
hsa0000238752	gge0000164469
hsa0000238828	gge0000161520
hsa0000238833	gge0000190446
hsa0000238890	gge0000161687
hsa0000239033	gge0000192106
hsa0000239075	gge0000191052
hsa0000239079	gge0000191056
hsa0000239081	gge0000191058
hsa0000239117	gge0000162344
hsa0000239150	gge0000162372
hsa0000239153	gge0000162374
hsa0000239154	gge0000162375
hsa0000239158	gge0000162378
hsa0000239167	gge0000174003
hsa0000239169	gge0000174008
hsa0000239176	gge0000174014
hsa0000239272	gge0000190198
hsa0000239274	gge0000190199
hsa0000239275	gge0000190199
hsa0000239276	gge0000190199
hsa0000239281	gge0000190204
hsa0000239305	gge0000191020
hsa0000239409	gge0000161624
hsa0000239441	gge0000161790
hsa0000239442	gge0000161790
hsa0000239444	gge0000161853
hsa0000239458	gge0000161887
hsa0000239766	gge0000169640
hsa0000239786	gge0000169658
hsa0000239799	gge0000170667
hsa0000239801	gge0000170668
hsa0000239814	gge0000170679
hsa0000239820	gge0000170683
hsa0000239865	gge0000193264
hsa0000239931	gge0000193135
hsa0000240024	gge0000148557
hsa0000240047	gge0000148580
hsa0000240070	gge0000191391
hsa0000240112	gge0000191724
hsa0000240130	gge0000164074
hsa0000240158	gge0000170597
hsa0000240176	gge0000170619
hsa0000240183	gge0000170567
hsa0000240184	gge0000170568
hsa0000240187	gge0000170570
hsa0000240188	gge0000170570
hsa0000240195	gge0000170577
hsa0000240208	gge0000170590
hsa0000240209	gge0000170591
hsa0000240266	gge0000162841
hsa0000240269	gge0000162694
hsa0000240361	gge0000148482
hsa0000240362	gge0000148482
hsa0000240373	gge0000148493
hsa0000240625	gge0000172458
hsa0000240627	gge0000172461
hsa0000240628	gge0000172461
hsa0000240632	gge0000172463
hsa0000240635	gge0000172464
hsa0000240640	gge0000172467
hsa0000240844	gge0000193074
hsa0000240852	gge0000193080
hsa0000240859	gge0000193083
hsa0000241110	gge0000162049
hsa0000241115	gge0000162054
hsa0000241121	gge0000162060
hsa0000241122	gge0000162061
hsa0000241135	gge0000162073
hsa0000241141	gge0000162079
hsa0000241158	gge0000170987
hsa0000241178	gge0000193098
hsa0000241184	gge0000193100
hsa0000241191	gge0000193273
hsa0000241234	gge0000170651
hsa0000241236	gge0000170652
hsa0000241282	gge0000162752
hsa0000241286	gge0000162755
hsa0000241333	gge0000161529
hsa0000241344	gge0000161536
hsa0000241345	gge0000161537
hsa0000241345	gge0000161536
hsa0000241346	gge0000161538
hsa0000241349	gge0000161541
hsa0000241401	gge0000151725
hsa0000241408	gge0000151731
hsa0000241423	gge0000151701
hsa0000241484	gge0000148449
hsa0000241663	gge0000193389
hsa0000241746	gge0000191657
hsa0000241832	gge0000192086
hsa0000241928	gge0000192209
hsa0000242073	gge0000192408
hsa0000242123	gge0000170400
hsa0000242127	gge0000170404
hsa0000242128	gge0000170405
hsa0000242132	gge0000170410
hsa0000242133	gge0000170411
hsa0000242290	gge0000148350
hsa0000242358	gge0000192356
hsa0000242360	gge0000192358
hsa0000242363	gge0000192360
hsa0000242464	gge0000192324
hsa0000242467	gge0000192326
hsa0000242469	gge0000192327
hsa0000242483	gge0000190904
hsa0000242512	gge0000190960
hsa0000242536	gge0000190980
hsa0000242537	gge0000190980
hsa0000242537	gge0000190981
hsa0000242588	gge0000162194
hsa0000242665	gge0000172350
hsa0000242721	gge0000163214
hsa0000242721	gge0000163213
hsa0000242743	gge0000163262
hsa0000242763	gge0000163281
hsa0000242777	gge0000163295
hsa0000242781	gge0000163300
hsa0000242784	gge0000163303
hsa0000242898	gge0000163964
hsa0000242899	gge0000163965
hsa0000242900	gge0000163966
hsa0000243094	gge0000162577
hsa0000243105	gge0000161899
hsa0000243157	gge0000163906
hsa0000243182	gge0000163924
hsa0000243185	gge0000163926
hsa0000243195	gge0000163130
hsa0000243196	gge0000163130
hsa0000243208	gge0000163112
hsa0000243210	gge0000163113
hsa0000243214	gge0000163116
hsa0000243217	gge0000163118
hsa0000243325	gge0000173918
hsa0000243598	gge0000163843
hsa0000243599	gge0000163844
hsa0000243609	gge0000163854
hsa0000243610	gge0000163855
hsa0000243611	gge0000163856
hsa0000243678	gge0000173811
hsa0000243694	gge0000173826
hsa0000243756	gge0000165094
hsa0000243931	gge0000172001
hsa0000243942	gge0000172010
hsa0000243949	gge0000172016
hsa0000243963	gge0000172024
hsa0000243966	gge0000172026
hsa0000243969	gge0000172028
hsa0000243976	gge0000172031
hsa0000243988	gge0000172040
hsa0000243997	gge0000172047
hsa0000243998	gge0000172047
hsa0000244127	gge0000031360
hsa0000244142	gge0000029722
hsa0000244152	gge0000031248
hsa0000244171	gge0000080806
hsa0000244180	gge0000080811
hsa0000244181	gge0000080811
hsa0000244198	gge0000080817
hsa0000244199	gge0000080817
hsa0000244230	gge0000029173
hsa0000244231	gge0000029173
hsa0000244240	gge0000034448
hsa0000244251	gge0000034450
hsa0000244254	gge0000034451
hsa0000244256	gge0000034453
hsa0000244257	gge0000034454
hsa0000244264	gge0000029198
hsa0000244267	gge0000029199
hsa0000244268	gge0000029199
hsa0000244279	gge0000029207
hsa0000244281	gge0000081701
hsa0000244285	gge0000081704
hsa0000244300	gge0000037615
hsa0000244301	gge0000037616
hsa0000244304	gge0000037618
hsa0000244349	gge0000080044
hsa0000244351	gge0000174664
hsa0000244354	gge0000040683
hsa0000244367	gge0000080063
hsa0000244368	gge0000080063
hsa0000244370	gge0000080064
hsa0000244374	gge0000174669
hsa0000244378	gge0000174673
hsa0000244380	gge0000174674
hsa0000244398	gge0000174737
hsa0000244408	gge0000079447
hsa0000244421	gge0000079458
hsa0000244460	gge0000028225
hsa0000244461	gge0000028227
hsa0000244471	gge0000028237
hsa0000244522	gge0000039082
hsa0000244526	gge0000039086
hsa0000244533	gge0000028100
hsa0000244600	gge0000034522
hsa0000244601	gge0000034522
hsa0000244615	gge0000035613
hsa0000244617	gge0000035616
hsa0000244618	gge0000035616
hsa0000244625	gge0000028862
hsa0000244631	gge0000033777
hsa0000244634	gge0000033778
hsa0000244638	gge0000033780
hsa0000244639	gge0000033780
hsa0000244665	gge0000028307
hsa0000244850	gge0000028298
hsa0000244851	gge0000028299
hsa0000244852	gge0000028300
hsa0000244853	gge0000028301
hsa0000244949	gge0000079414
hsa0000244950	gge0000079414
hsa0000245076	gge0000034595
hsa0000245137	gge0000080335
hsa0000245222	gge0000174061
hsa0000245223	gge0000174061
hsa0000245238	gge0000034530
hsa0000245327	gge0000029328
hsa0000245333	gge0000029333
hsa0000245346	gge0000029347
hsa0000245356	gge0000029353
hsa0000245392	gge0000079442
hsa0000245428	gge0000040523
hsa0000245437	gge0000040532
hsa0000245439	gge0000040534
hsa0000245453	gge0000040543
hsa0000245454	gge0000040544
hsa0000245460	gge0000040551
hsa0000245477	gge0000174421
hsa0000245477	gge0000079878
hsa0000245479	gge0000079880
hsa0000245485	gge0000079884
hsa0000245499	gge0000029087
hsa0000245520	gge0000028240
hsa0000245640	gge0000029704
hsa0000245643	gge0000028354
hsa0000245644	gge0000029706
hsa0000245679	gge0000032181
hsa0000245712	gge0000029142
hsa0000245713	gge0000029143
hsa0000245857	gge0000028535
hsa0000245870	gge0000028543
hsa0000245874	gge0000028545
hsa0000246072	gge0000033999
hsa0000246079	gge0000034001
hsa0000246081	gge0000034003
hsa0000246083	gge0000034004
hsa0000246086	gge0000034006
hsa0000246087	gge0000034007
hsa0000246107	gge0000028819
hsa0000246141	gge0000028839
hsa0000246177	gge0000034048
hsa0000246177	gge0000034047
hsa0000246191	gge0000034055
hsa0000246193	gge0000034056
hsa0000246194	gge0000034056
hsa0000246201	gge0000034060
hsa0000246260	gge0000029268
hsa0000246261	gge0000029269
hsa0000246263	gge0000029271
hsa0000246295	gge0000031915
hsa0000246303	gge0000032332
hsa0000246329	gge0000079446
hsa0000246330	gge0000037722
hsa0000246338	gge0000037727
hsa0000246346	gge0000028255
hsa0000246422	gge0000033467
hsa0000246426	gge0000031519
hsa0000246485	gge0000028454
hsa0000246540	gge0000035244
hsa0000246548	gge0000035249
hsa0000246569	gge0000035266
hsa0000246580	gge0000035273
hsa0000246690	gge0000035282
hsa0000246696	gge0000079649
hsa0000246720	gge0000079670
hsa0000246721	gge0000079670
hsa0000246724	gge0000079674
hsa0000246821	gge0000035866
hsa0000246893	gge0000079795
hsa0000246926	gge0000079823
hsa0000246926	gge0000174722
hsa0000246999	gge0000029063
hsa0000247029	gge0000028917
hsa0000247037	gge0000028922
hsa0000247040	gge0000028924
hsa0000247043	gge0000028928
hsa0000247067	gge0000028945
hsa0000247207	gge0000028096
hsa0000247208	gge0000033580
hsa0000247210	gge0000033582
hsa0000247211	gge0000033583
hsa0000247216	gge0000033588
hsa0000247223	gge0000033595
hsa0000247363	gge0000081734
hsa0000247441	gge0000033518
hsa0000247442	gge0000033519
hsa0000247466	gge0000033541
hsa0000247476	gge0000033961
hsa0000247476	gge0000033962
hsa0000247485	gge0000033972
hsa0000247486	gge0000033973
hsa0000247692	gge0000028139
hsa0000247709	gge0000028066
hsa0000247714	gge0000028070
hsa0000247857	gge0000040481
hsa0000247945	gge0000081923
hsa0000247949	gge0000027962
hsa0000247966	gge0000028319
hsa0000248020	gge0000034084
hsa0000248021	gge0000034084
hsa0000248240	gge0000032181
hsa0000248312	gge0000033476
hsa0000248336	gge0000033498
hsa0000248351	gge0000079928
hsa0000248353	gge0000079929
hsa0000248354	gge0000079929
hsa0000248368	gge0000033602
hsa0000248440	gge0000032377
hsa0000248449	gge0000032384
hsa0000248476	gge0000033613
hsa0000248485	gge0000033620
hsa0000248592	gge0000028161
hsa0000248623	gge0000028152
hsa0000248690	gge0000058829
hsa0000248734	gge0000058783
hsa0000248736	gge0000058785
hsa0000248819	gge0000059873
hsa0000248825	gge0000153682
hsa0000248890	gge0000058752
hsa0000248893	gge0000058754
hsa0000248897	gge0000058760
hsa0000248932	gge0000155193
hsa0000248959	gge0000155230
hsa0000249011	gge0000155774
hsa0000249017	gge0000153477
hsa0000249107	gge0000153026
hsa0000249139	gge0000156059
hsa0000249139	gge0000156060
hsa0000249253	gge0000156054
hsa0000249254	gge0000156055
hsa0000249280	gge0000153035
hsa0000249282	gge0000153038
hsa0000249285	gge0000152332
hsa0000249313	gge0000154621
hsa0000249325	gge0000154062
hsa0000249338	gge0000153745
hsa0000249534	gge0000155873
hsa0000249580	gge0000155731
hsa0000249595	gge0000154127
hsa0000249902	gge0000155570
hsa0000249940	gge0000154871
hsa0000250045	gge0000155007
hsa0000250049	gge0000155008
hsa0000250060	gge0000153885
hsa0000250216	gge0000152558
hsa0000250413	gge0000155663
hsa0000250414	gge0000155664
hsa0000250422	gge0000155975
hsa0000250428	gge0000195194
hsa0000250484	gge0000059066
hsa0000250541	gge0000154524
hsa0000250547	gge0000154530
hsa0000250606	gge0000154266
hsa0000250609	gge0000154268
hsa0000250716	gge0000155751
hsa0000250717	gge0000155752
hsa0000250723	gge0000155758
hsa0000250777	gge0000153378
hsa0000250803	gge0000153402
hsa0000250817	gge0000155422
hsa0000250867	gge0000154297
hsa0000250936	gge0000155534
hsa0000251044	gge0000152611
hsa0000251148	gge0000152349
hsa0000251226	gge0000058964
hsa0000251266	gge0000152536
hsa0000251281	gge0000153282
hsa0000251637	gge0000155927
hsa0000251672	gge0000073136
hsa0000251718	gge0000154366
hsa0000251791	gge0000153930
hsa0000251797	gge0000153937
hsa0000251802	gge0000058706
hsa0000251840	gge0000059184
hsa0000251842	gge0000059186
hsa0000251846	gge0000059189
hsa0000251855	gge0000059197
hsa0000251858	gge0000059199
hsa0000251941	gge0000058890
hsa0000251948	gge0000058897
hsa0000252009	gge0000152800
hsa0000252010	gge0000152801
hsa0000252054	gge0000152260
hsa0000252055	gge0000152261
hsa0000252064	gge0000152269
hsa0000252131	gge0000059745
hsa0000252132	gge0000059745
hsa0000252205	gge0000154044
hsa0000252219	gge0000155155
hsa0000252301	gge0000154634
hsa0000252455	gge0000154453
hsa0000252525	gge0000154553
hsa0000252830	gge0000059083
hsa0000252886	gge0000156035
hsa0000252897	gge0000155995
hsa0000252908	gge0000155681
hsa0000252948	gge0000156007
hsa0000252966	gge0000156022
hsa0000252999	gge0000058746
hsa0000253202	gge0000152451
hsa0000253211	gge0000152455
hsa0000253219	gge0000152458
hsa0000253224	gge0000155307
hsa0000253317	gge0000058748
hsa0000253336	gge0000154179
hsa0000253452	gge0000075238
hsa0000253493	gge0000059386
hsa0000253537	gge0000152736
hsa0000253539	gge0000152737
hsa0000253553	gge0000072663
hsa0000253562	gge0000072669
hsa0000253611	gge0000154962
hsa0000253617	gge0000154967
hsa0000253623	gge0000154972
hsa0000253692	gge0000156091
hsa0000253859	gge0000154418
hsa0000253865	gge0000154424
hsa0000253956	gge0000155636
hsa0000254135	gge0000059274
hsa0000254137	gge0000059276
hsa0000254439	gge0000152840
hsa0000254477	gge0000073020
hsa0000254509	gge0000154877
hsa0000254524	gge0000154884
hsa0000254532	gge0000154890
hsa0000254533	gge0000154891
hsa0000254538	gge0000154894
hsa0000254569	gge0000152315
hsa0000254620	gge0000155584
hsa0000254623	gge0000155577
hsa0000254659	gge0000058996
hsa0000254660	gge0000058998
hsa0000254661	gge0000058999
hsa0000254662	gge0000059000
hsa0000254711	gge0000058871
hsa0000254713	gge0000058873
hsa0000254727	gge0000153312
hsa0000254862	gge0000153526
hsa0000255002	gge0000153869
hsa0000255009	gge0000153876
hsa0000255015	gge0000057815
hsa0000255039	gge0000058769
hsa0000255125	gge0000155247
hsa0000255126	gge0000155248
hsa0000255127	gge0000155248
hsa0000255142	gge0000155264
hsa0000255219	gge0000153620
hsa0000255238	gge0000153630
hsa0000255255	gge0000154898
hsa0000255256	gge0000154898
hsa0000255259	gge0000154899
hsa0000255260	gge0000154900
hsa0000255261	gge0000154901
hsa0000255263	gge0000154902
hsa0000255265	gge0000154903
hsa0000255266	gge0000154903
hsa0000255282	gge0000184348
hsa0000255609	gge0000184933
hsa0000255616	gge0000184939
hsa0000255941	gge0000185768
hsa0000256282	gge0000141955
hsa0000256379	gge0000142007
hsa0000256549	gge0000139685
hsa0000256549	gge0000139686
hsa0000256557	gge0000139692
hsa0000256564	gge0000139698
hsa0000256909	gge0000204696
hsa0000256917	gge0000204703
hsa0000256978	gge0000204771
hsa0000257051	gge0000204738
hsa0000257060	gge0000204747
hsa0000257064	gge0000204752
hsa0000257316	gge0000205190
hsa0000257616	gge0000186069
hsa0000257861	gge0000203814
hsa0000257862	gge0000203814
hsa0000257865	gge0000203815
hsa0000258056	gge0000186776
hsa0000258088	gge0000185341
hsa0000258102	gge0000185352
hsa0000258319	gge0000203528
hsa0000258324	gge0000203530
hsa0000258579	gge0000204379
hsa0000258694	gge0000184099
hsa0000258746	gge0000183570
hsa0000258937	gge0000185335
hsa0000258938	gge0000185335
hsa0000258941	gge0000185335
hsa0000258942	gge0000185335
hsa0000259472	gge0000001381
hsa0000259472	gge0000001380
hsa0000259473	gge0000001381
hsa0000259474	gge0000001381
hsa0000259474	gge0000001380
hsa0000259632	gge0000183663
hsa0000259821	gge0000184985
hsa0000259841	gge0000186033
hsa0000260170	gge0000203982
hsa0000260171	gge0000203983
hsa0000260236	gge0000184274
hsa0000260240	gge0000184276
hsa0000260834	gge0000186278
hsa0000260846	gge0000186742
hsa0000261712	gge0000185521
hsa0000261713	gge0000185522
hsa0000261713	gge0000185523
hsa0000261722	gge0000185527
hsa0000261725	gge0000185529
hsa0000261764	gge0000204105
hsa0000261805	gge0000184797
hsa0000261816	gge0000184804
hsa0000261909	gge0000185894
hsa0000262493	gge0000139587
hsa0000262799	gge0000185618
hsa0000262815	gge0000185557
hsa0000262876	gge0000186245
hsa0000262878	gge0000186246
hsa0000263160	gge0000184186
hsa0000263396	gge0000184543
hsa0000264234	gge0000184763
hsa0000264257	gge0000184670
hsa0000264263	gge0000184680
hsa0000264263	gge0000184679
hsa0000264266	gge0000184683
hsa0000264268	gge0000184687
hsa0000264269	gge0000184690
hsa0000264279	gge0000183310
hsa0000264345	gge0000203792
hsa0000264580	gge0000184849
hsa0000264586	gge0000184853
hsa0000265160	gge0000203577
hsa0000265325	gge0000184356
hsa0000265326	gge0000184357
hsa0000265328	gge0000184359
hsa0000265524	gge0000202460
hsa0000265528	gge0000202464
hsa0000265536	gge0000202457
hsa0000265662	gge0000204012
hsa0000265664	gge0000204014
hsa0000265690	gge0000185412
hsa0000265788	gge0000186613
hsa0000265790	gge0000186614
hsa0000265793	gge0000186617
hsa0000266083	gge0000204802
hsa0000266538	gge0000203432
hsa0000266547	gge0000203441
hsa0000266555	gge0000203449
hsa0000267543	gge0000184911
hsa0000267745	gge0000184876
hsa0000267746	gge0000184877
hsa0000267936	gge0000204452
hsa0000267937	gge0000204452
hsa0000267964	gge0000204459
hsa0000268087	gge0000203562
hsa0000268161	gge0000185275
hsa0000268449	gge0000185817
hsa0000268494	gge0000184149
hsa0000268495	gge0000184150
hsa0000268712	gge0000184624
hsa0000268721	gge0000204863
hsa0000268727	gge0000204869
hsa0000268728	gge0000204870
hsa0000268729	gge0000204871
hsa0000268730	gge0000204872
hsa0000268731	gge0000204873
hsa0000268733	gge0000204876
hsa0000268733	gge0000204877
hsa0000268736	gge0000204883
hsa0000268737	gge0000204884
hsa0000268738	gge0000204885
hsa0000268776	gge0000185052
hsa0000269308	gge0000185177
hsa0000269315	gge0000185179
hsa0000269316	gge0000185180
hsa0000269590	gge0000204839
hsa0000269596	gge0000204843
hsa0000270132	gge0000185955
hsa0000270218	gge0000186712
hsa0000270279	gge0000203593
hsa0000270456	gge0000204477
hsa0000270479	gge0000204485
hsa0000270483	gge0000204488
hsa0000270484	gge0000204488
hsa0000270487	gge0000204491
hsa0000270497	gge0000204495
hsa0000270501	gge0000204498
hsa0000270504	gge0000204499
hsa0000270505	gge0000204499
hsa0000270509	gge0000204500
hsa0000270510	gge0000204500
hsa0000270720	gge0000205011
hsa0000270745	gge0000205045
hsa0000270786	gge0000205120
hsa0000270870	gge0000186592
hsa0000270988	gge0000184288
hsa0000271136	gge0000203408
hsa0000271519	gge0000205133
hsa0000271549	gge0000205153
hsa0000271554	gge0000205156
hsa0000271583	gge0000186497
hsa0000271595	gge0000186507
hsa0000271621	gge0000186532
hsa0000271742	gge0000185039
hsa0000271743	gge0000185020
hsa0000271907	gge0000185686
hsa0000271984	gge0000184058
hsa0000272035	gge0000184129
hsa0000272242	gge0000142227
hsa0000272317	gge0000142272
hsa0000272376	gge0000186635
hsa0000272616	gge0000184810
hsa0000272764	gge0000184948
hsa0000272766	gge0000184949
hsa0000272788	gge0000184924
hsa0000272793	gge0000184926
hsa0000272862	gge0000185260
hsa0000272896	gge0000185077
hsa0000272927	gge0000185145
hsa0000272928	gge0000185145
hsa0000273498	gge0000003700
hsa0000273524	gge0000003726
hsa0000273527	gge0000003729
hsa0000273542	gge0000004102
hsa0000273645	gge0000004954
hsa0000273663	gge0000003654
hsa0000273669	gge0000016192
hsa0000273670	gge0000016193
hsa0000273675	gge0000016198
hsa0000273677	gge0000016201
hsa0000273678	gge0000016202
hsa0000273680	gge0000016203
hsa0000273688	gge0000016208
hsa0000273693	gge0000016211
hsa0000273700	gge0000016217
hsa0000273701	gge0000016217
hsa0000273817	gge0000000993
hsa0000274039	gge0000018896
hsa0000274063	gge0000018957
hsa0000274088	gge0000019217
hsa0000274164	gge0000019178
hsa0000274255	gge0000012380
hsa0000274273	gge0000009743
