hsa	sce
ENSG00000230667	YNL246W
ENSG00000184937	YLR375W
ENSG00000184937	YDL048C
ENSG00000163545	YDL214C
ENSG00000163545	YNL183C
ENSG00000163545	YPL026C
ENSG00000163545	YDR247W
ENSG00000163545	YPL141C
ENSG00000163545	YOR233W
ENSG00000163545	YKL198C
ENSG00000163545	YJR059W
ENSG00000163545	YKL168C
ENSG00000163545	YJL165C
ENSG00000163545	YDR122W
ENSG00000163545	YLR096W
ENSG00000141552	YDL008W
ENSG00000135517	YLL043W
ENSG00000135517	YFL054C
ENSG00000141580	YGR223C
ENSG00000182199	YLR058C
ENSG00000135801	YBR198C
ENSG00000076003	YGL201C
ENSG00000134255	YNL130C
ENSG00000134255	YHR123W
ENSG00000143393	YNL267W
ENSG00000143390	YLR176C
ENSG00000278053	YGL171W
ENSG00000115896	YPL268W
ENSG00000159377	YFR050C
ENSG00000115687	YAL017W
ENSG00000115687	YOL045W
ENSG00000117676	YCR091W
ENSG00000117676	YNR047W
ENSG00000117676	YBR028C
ENSG00000169718	YML080W
ENSG00000117682	YBR002C
ENSG00000115677	YLL032C
ENSG00000115677	YJL080C
ENSG00000141562	YNL240C
ENSG00000162614	YML002W
ENSG00000162614	YMR291W
ENSG00000157851	YLR420W
ENSG00000178691	YMR091C
ENSG00000143554	YBR041W
ENSG00000115841	YHR085W
ENSG00000129083	YDR238C
ENSG00000278535	YIR036C
ENSG00000278535	YIR035C
ENSG00000078369	YOR212W
ENSG00000129084	YMR314W
ENSG00000115808	YMR029C
ENSG00000141551	YHR135C
ENSG00000141551	YER123W
ENSG00000141551	YNL154C
ENSG00000255855	YJR119C
ENSG00000115159	YIL155C
ENSG00000144580	YNL288W
ENSG00000169727	YIL071C
ENSG00000116062	YDR097C
ENSG00000144579	YLR019W
ENSG00000144579	YLL010C
ENSG00000074800	YHR174W
ENSG00000074800	YPL281C
ENSG00000074800	YGR254W
ENSG00000074800	YOR393W
ENSG00000074800	YMR323W
ENSG00000196712	YKL092C
ENSG00000023228	YNL240C
ENSG00000166902	YBL038W
ENSG00000114942	YAL003W
ENSG00000158417	YOL023W
ENSG00000108671	YDL097C
ENSG00000109929	YLR056W
ENSG00000137642	YBL017C
ENSG00000137642	YIL173W
ENSG00000137642	YNR065C
ENSG00000137642	YCR100C
ENSG00000137642	YJL222W
ENSG00000137642	YCR099C
ENSG00000144040	YOR271C
ENSG00000267060	YKL117W
ENSG00000162923	YCL039W
ENSG00000135624	YJL111W
ENSG00000117139	YJR119C
ENSG00000135625	YLR375W
ENSG00000135625	YDL048C
ENSG00000135625	YGL035C
ENSG00000135625	YGL209W
ENSG00000082898	YGR218W
ENSG00000095002	YOL090W
ENSG00000018280	YHR050W
ENSG00000169504	YGR201C
ENSG00000169504	YPL048W
ENSG00000169504	YKL081W
ENSG00000058668	YDR270W
ENSG00000058668	YDR039C
ENSG00000058668	YDR040C
ENSG00000058668	YDR038C
ENSG00000058668	YGL008C
ENSG00000058668	YPL036W
ENSG00000077549	YIL034C
ENSG00000070831	YLR229C
ENSG00000128708	YPL001W
ENSG00000277893	YDL015C
ENSG00000085832	YKR019C
ENSG00000085832	YJL083W
ENSG00000085832	YBL047C
ENSG00000021574	YER047C
ENSG00000021574	YPL074W
ENSG00000163933	YBL020W
ENSG00000154767	YER162C
ENSG00000151665	YDR302W
ENSG00000144848	YNR007C
ENSG00000079246	YMR106C
ENSG00000168917	YMR253C
ENSG00000168917	YPL264C
ENSG00000116237	YDR410C
ENSG00000173673	YFR034C
ENSG00000069812	YFR034C
ENSG00000182177	YIL112W
ENSG00000143774	YDR454C
ENSG00000159399	YLR446W
ENSG00000168710	YER043C
ENSG00000143093	YNL127W
ENSG00000142875	YIL033C
ENSG00000076242	YMR167W
ENSG00000135750	YJL093C
ENSG00000142920	YKL184W
ENSG00000069424	YOR120W
ENSG00000069424	YDR368W
ENSG00000069424	YJR155W
ENSG00000069424	YNL331C
ENSG00000069424	YCR107W
ENSG00000069424	YDL243C
ENSG00000069424	YOL165C
ENSG00000069424	YMR041C
ENSG00000169967	YOR231W
ENSG00000169967	YPL140C
ENSG00000136709	YNL317W
ENSG00000156931	YAL002W
ENSG00000136731	YOR336W
ENSG00000137942	YHR114W
ENSG00000065548	YOR091W
ENSG00000123636	YLR399C
ENSG00000123636	YDL070W
ENSG00000196449	YGL169W
ENSG00000204084	YOL065C
ENSG00000178028	YGR002C
ENSG00000163249	YNL257C
ENSG00000163249	YHR155W
ENSG00000135966	YDR495C
ENSG00000121310	YLR284C
ENSG00000121310	YOR180C
ENSG00000180902	YDL178W
ENSG00000144021	YDR267C
ENSG00000240038	YOL157C
ENSG00000240038	YJL216C
ENSG00000240038	YGR287C
ENSG00000240038	YIL172C
ENSG00000240038	YGR292W
ENSG00000240038	YJL221C
ENSG00000240038	YBR299W
ENSG00000121152	YBL097W
ENSG00000094975	YOR154W
ENSG00000120333	YPR166C
ENSG00000134375	YJL143W
ENSG00000143155	YKL069W
ENSG00000143155	YPR040W
ENSG00000152904	YPL069C
ENSG00000143409	YPL191C
ENSG00000143409	YGL082W
ENSG00000134644	YLL013C
ENSG00000134644	YPR042C
ENSG00000134644	YJR091C
ENSG00000168528	YDR105C
ENSG00000158014	YMR177W
ENSG00000158014	YPL224C
ENSG00000142684	YLR074C
ENSG00000134262	YGR261C
ENSG00000134371	YLR418C
ENSG00000143845	YDR147W
ENSG00000143845	YLR133W
ENSG00000011009	YLR118C
ENSG00000169174	YEL060C
ENSG00000169174	YOR003W
ENSG00000169174	YNL238W
ENSG00000143252	YMR118C
ENSG00000143252	YKL141W
ENSG00000117592	YBL064C
ENSG00000162753	YDR456W
ENSG00000121486	YDR120C
ENSG00000198841	YKL110C
ENSG00000117222	YAR003W
ENSG00000117118	YLL041C
ENSG00000157191	YFL028C
ENSG00000143315	YJR013W
ENSG00000018625	YOR291W
ENSG00000018625	YDR270W
ENSG00000018625	YDR039C
ENSG00000018625	YDR040C
ENSG00000018625	YDR038C
ENSG00000018625	YGL167C
ENSG00000018625	YGL008C
ENSG00000018625	YPL036W
ENSG00000132681	YOR291W
ENSG00000132681	YDR270W
ENSG00000132681	YDR039C
ENSG00000132681	YDR040C
ENSG00000132681	YDR038C
ENSG00000132681	YGL167C
ENSG00000132681	YGL008C
ENSG00000132681	YPL036W
ENSG00000163393	YML123C
ENSG00000172339	YBR070C
ENSG00000155380	YOL119C
ENSG00000155380	YOR306C
ENSG00000116882	YML054C
ENSG00000203859	YGL157W
ENSG00000203859	YOL151W
ENSG00000203859	YGL039W
ENSG00000203859	YDR541C
ENSG00000143499	YPL165C
ENSG00000188641	YKL216W
ENSG00000213064	YBL102W
ENSG00000159423	YHR037W
ENSG00000116670	YJL030W
ENSG00000079739	YKL127W
ENSG00000079739	YMR105C
ENSG00000123836	YLR345W
ENSG00000123836	YJL155C
ENSG00000123836	YOL136C
ENSG00000123836	YIL107C
ENSG00000180667	YFL044C
ENSG00000163125	YDR289C
ENSG00000143179	YDR020C
ENSG00000143179	YGR205W
ENSG00000143319	YLR107W
ENSG00000037637	YHR158C
ENSG00000037637	YGR238C
ENSG00000037637	YGL197W
ENSG00000037637	YER132C
ENSG00000116668	YOR166C
ENSG00000173660	YFR033C
ENSG00000117481	YBL024W
ENSG00000135999	YFL024C
ENSG00000128699	YLR350W
ENSG00000128699	YGR038W
ENSG00000136682	YNR029C
ENSG00000115084	YML018C
ENSG00000115084	YDR438W
ENSG00000293137	YPR023C
ENSG00000115592	YGL115W
ENSG00000138018	YNL130C
ENSG00000138018	YHR123W
ENSG00000186132	YKR074W
ENSG00000155368	YGR037C
ENSG00000157827	YNL271C
ENSG00000137947	YPR086W
ENSG00000137944	YJL060W
ENSG00000183431	YDL030W
ENSG00000183520	YKL099C
ENSG00000135821	YPR035W
ENSG00000117543	YLR172C
ENSG00000162695	YDR205W
ENSG00000053371	YOR120W
ENSG00000053371	YDR368W
ENSG00000053371	YJR155W
ENSG00000053371	YNL331C
ENSG00000053371	YCR107W
ENSG00000053371	YDL243C
ENSG00000053371	YOL165C
ENSG00000053371	YMR041C
ENSG00000116771	YPL111W
ENSG00000197312	YER143W
ENSG00000066135	YJR119C
