ENSG00000198888	ENSBTAG00000043558
ENSG00000021355	ENSBTAG00000011975
ENSG00000044090	ENSBTAG00000012749
ENSG00000083845	ENSBTAG00000015989
ENSG00000163728	ENSBTAG00000001968
ENSG00000108523	ENSBTAG00000004913
ENSG00000089486	ENSBTAG00000018938
ENSG00000163125	ENSBTAG00000014984
ENSG00000137100	ENSBTAG00000018883
ENSG00000145979	ENSBTAG00000017160
ENSG00000147905	ENSBTAG00000025859
ENSG00000198837	ENSBTAG00000018711
ENSG00000149231	ENSBTAG00000006581
ENSG00000156973	ENSBTAG00000019480
ENSG00000108518	ENSBTAG00000004915
ENSG00000108518	ENSBTAG00000018312
ENSG00000127948	ENSBTAG00000017082
ENSG00000119711	ENSBTAG00000018469
ENSG00000185000	ENSBTAG00000026356
ENSG00000071082	ENSBTAG00000067915
ENSG00000108370	ENSBTAG00000017751
ENSG00000075420	ENSBTAG00000019376
ENSG00000182885	ENSBTAG00000006221
ENSG00000115816	ENSBTAG00000039770
ENSG00000160688	ENSBTAG00000000186
ENSG00000213903	ENSBTAG00000010238
ENSG00000167965	ENSBTAG00000009928
ENSG00000129538	ENSBTAG00000004950
ENSG00000129538	ENSBTAG00000008793
ENSG00000129538	ENSBTAG00000025663
ENSG00000165113	ENSBTAG00000023523
ENSG00000074276	ENSBTAG00000025340
ENSG00000125691	ENSBTAG00000003229
ENSG00000100479	ENSBTAG00000004931
ENSG00000169016	ENSBTAG00000048286
ENSG00000149573	ENSBTAG00000033510
ENSG00000259494	ENSBTAG00000019830
ENSG00000143622	ENSBTAG00000000105
ENSG00000129932	ENSBTAG00000005272
ENSG00000180921	ENSBTAG00000038682
ENSG00000064763	ENSBTAG00000011095
ENSG00000137804	ENSBTAG00000010774
ENSG00000109991	ENSBTAG00000000376
ENSG00000126653	ENSBTAG00000019341
ENSG00000142544	ENSBTAG00000023365
ENSG00000142544	ENSBTAG00000039212
ENSG00000077782	ENSBTAG00000015457
ENSG00000160325	ENSBTAG00000015097
ENSG00000105393	ENSBTAG00000012587
ENSG00000170421	ENSBTAG00000000836
ENSG00000170421	ENSBTAG00000047000
ENSG00000097046	ENSBTAG00000016307
ENSG00000100906	ENSBTAG00000016683
ENSG00000107372	ENSBTAG00000009417
ENSG00000197324	ENSBTAG00000016378
ENSG00000177697	ENSBTAG00000019569
ENSG00000151693	ENSBTAG00000002329
ENSG00000108465	ENSBTAG00000014202
ENSG00000100650	ENSBTAG00000011596
ENSG00000122729	ENSBTAG00000000555
ENSG00000173207	ENSBTAG00000024476
ENSG00000189127	ENSBTAG00000007633
ENSG00000138382	ENSBTAG00000026008
ENSG00000163472	ENSBTAG00000009436
ENSG00000156218	ENSBTAG00000004645
ENSG00000084070	ENSBTAG00000021922
ENSG00000197822	ENSBTAG00000000561
ENSG00000181982	ENSBTAG00000021940
ENSG00000164022	ENSBTAG00000004230
ENSG00000115942	ENSBTAG00000031473
ENSG00000162736	ENSBTAG00000004334
ENSG00000109118	ENSBTAG00000015976
ENSG00000137807	ENSBTAG00000009983
ENSG00000113749	ENSBTAG00000044071
ENSG00000155506	ENSBTAG00000008443
ENSG00000140105	ENSBTAG00000004679
ENSG00000111057	ENSBTAG00000001517
ENSG00000108379	ENSBTAG00000016012
ENSG00000166313	ENSBTAG00000015655
ENSG00000277791	ENSBTAG00000003830
ENSG00000037280	ENSBTAG00000001462
ENSG00000068097	ENSBTAG00000009635
ENSG00000111142	ENSBTAG00000019944
ENSG00000105849	ENSBTAG00000006721
ENSG00000003147	ENSBTAG00000000799
ENSG00000161091	ENSBTAG00000014979
ENSG00000117016	ENSBTAG00000018726
ENSG00000198885	ENSBTAG00000063199
ENSG00000162994	ENSBTAG00000000295
ENSG00000114120	ENSBTAG00000015310
ENSG00000105325	ENSBTAG00000031387
ENSG00000171490	ENSBTAG00000014588
ENSG00000145246	ENSBTAG00000000473
ENSG00000142867	ENSBTAG00000013851
ENSG00000168393	ENSBTAG00000015408
ENSG00000120647	ENSBTAG00000000049
ENSG00000142784	ENSBTAG00000053588
ENSG00000073536	ENSBTAG00000019094
ENSG00000004534	ENSBTAG00000006328
ENSG00000164187	ENSBTAG00000020142
ENSG00000157827	ENSBTAG00000026851
ENSG00000063854	ENSBTAG00000019998
ENSG00000149182	ENSBTAG00000009574
ENSG00000107738	ENSBTAG00000010888
ENSG00000168785	ENSBTAG00000012343
ENSG00000178776	ENSBTAG00000015465
ENSG00000153071	ENSBTAG00000016152
ENSG00000132382	ENSBTAG00000007430
ENSG00000156398	ENSBTAG00000004321
ENSG00000066279	ENSBTAG00000007860
ENSG00000167114	ENSBTAG00000015436
ENSG00000139155	ENSBTAG00000019602
ENSG00000163644	ENSBTAG00000005754
ENSG00000182511	ENSBTAG00000002941
ENSG00000196460	ENSBTAG00000033998
ENSG00000172116	ENSBTAG00000008956
ENSG00000174808	ENSBTAG00000004237
ENSG00000062485	ENSBTAG00000004371
ENSG00000109610	ENSBTAG00000013980
ENSG00000103342	ENSBTAG00000003577
ENSG00000002587	ENSBTAG00000007449
ENSG00000100461	ENSBTAG00000038333
ENSG00000171509	ENSBTAG00000010306
ENSG00000197142	ENSBTAG00000006707
ENSG00000163170	ENSBTAG00000050675
ENSG00000183155	ENSBTAG00000073955
ENSG00000179456	ENSBTAG00000000385
ENSG00000097096	ENSBTAG00000003444
ENSG00000152128	ENSBTAG00000018753
ENSG00000242485	ENSBTAG00000004872
ENSG00000132330	ENSBTAG00000017826
ENSG00000117450	ENSBTAG00000003642
ENSG00000124588	ENSBTAG00000000786
ENSG00000095261	ENSBTAG00000016952
ENSG00000171606	ENSBTAG00000013353
ENSG00000011258	ENSBTAG00000009407
ENSG00000136861	ENSBTAG00000006532
ENSG00000148950	ENSBTAG00000000475
ENSG00000189280	ENSBTAG00000005717
ENSG00000007968	ENSBTAG00000014400
ENSG00000120333	ENSBTAG00000001109
ENSG00000120333	ENSBTAG00000050109
ENSG00000117597	ENSBTAG00000020886
ENSG00000145817	ENSBTAG00000012758
ENSG00000091073	ENSBTAG00000001470
ENSG00000162882	ENSBTAG00000004674
ENSG00000178999	ENSBTAG00000001717
ENSG00000163558	ENSBTAG00000001403
ENSG00000215217	ENSBTAG00000055034
ENSG00000103184	ENSBTAG00000007890
ENSG00000152092	ENSBTAG00000012953
ENSG00000150712	ENSBTAG00000012278
ENSG00000160593	ENSBTAG00000023283
ENSG00000256043	ENSBTAG00000011063
ENSG00000172554	ENSBTAG00000050783
ENSG00000105223	ENSBTAG00000019150
ENSG00000157350	ENSBTAG00000054680
ENSG00000135472	ENSBTAG00000017504
ENSG00000164303	ENSBTAG00000011573
ENSG00000152784	ENSBTAG00000020570
ENSG00000196591	ENSBTAG00000011849
ENSG00000213639	ENSBTAG00000012447
ENSG00000070182	ENSBTAG00000004732
ENSG00000150967	ENSBTAG00000008464
ENSG00000169019	ENSBTAG00000001348
ENSG00000103245	ENSBTAG00000002484
ENSG00000163950	ENSBTAG00000001328
ENSG00000084072	ENSBTAG00000047314
ENSG00000145198	ENSBTAG00000040399
ENSG00000113456	ENSBTAG00000019209
ENSG00000126351	ENSBTAG00000010745
ENSG00000198208	ENSBTAG00000006688
ENSG00000138709	ENSBTAG00000012135
ENSG00000031003	ENSBTAG00000020041
ENSG00000103194	ENSBTAG00000009446
ENSG00000086827	ENSBTAG00000020066
ENSG00000116754	ENSBTAG00000015474
ENSG00000070495	ENSBTAG00000019153
ENSG00000040933	ENSBTAG00000004814
ENSG00000164484	ENSBTAG00000040543
ENSG00000146072	ENSBTAG00000020054
ENSG00000167862	ENSBTAG00000003303
ENSG00000149452	ENSBTAG00000013644
ENSG00000112130	ENSBTAG00000008321
ENSG00000107819	ENSBTAG00000005015
ENSG00000185246	ENSBTAG00000002603
ENSG00000176208	ENSBTAG00000018383
ENSG00000091262	ENSBTAG00000015191
ENSG00000090376	ENSBTAG00000007636
ENSG00000136521	ENSBTAG00000002463
ENSG00000183605	ENSBTAG00000008730
ENSG00000149091	ENSBTAG00000013636
ENSG00000131475	ENSBTAG00000019906
ENSG00000157107	ENSBTAG00000017545
ENSG00000096063	ENSBTAG00000016838
ENSG00000010278	ENSBTAG00000014764
ENSG00000198133	ENSBTAG00000012900
ENSG00000204237	ENSBTAG00000000355
ENSG00000197157	ENSBTAG00000010692
ENSG00000161960	ENSBTAG00000000132
ENSG00000205659	ENSBTAG00000030557
ENSG00000196372	ENSBTAG00000018805
ENSG00000114491	ENSBTAG00000013727
ENSG00000139971	ENSBTAG00000020880
ENSG00000122952	ENSBTAG00000038893
ENSG00000122952	ENSBTAG00000002655
ENSG00000117862	ENSBTAG00000011024
ENSG00000164331	ENSBTAG00000018452
ENSG00000100591	ENSBTAG00000020477
ENSG00000158458	ENSBTAG00000010689
ENSG00000109618	ENSBTAG00000014616
ENSG00000100796	ENSBTAG00000005040
ENSG00000186501	ENSBTAG00000010249
ENSG00000144847	ENSBTAG00000045704
ENSG00000168575	ENSBTAG00000014861
ENSG00000111726	ENSBTAG00000010136
ENSG00000087008	ENSBTAG00000004893
ENSG00000165983	ENSBTAG00000016676
ENSG00000143674	ENSBTAG00000021183
ENSG00000048140	ENSBTAG00000017451
ENSG00000178691	ENSBTAG00000018752
ENSG00000008405	ENSBTAG00000010149
ENSG00000114654	ENSBTAG00000005922
ENSG00000143545	ENSBTAG00000017604
ENSG00000146410	ENSBTAG00000007799
ENSG00000120053	ENSBTAG00000011960
ENSG00000154310	ENSBTAG00000011742
ENSG00000197935	ENSBTAG00000008349
ENSG00000171160	ENSBTAG00000011137
ENSG00000118600	ENSBTAG00000004753
ENSG00000128923	ENSBTAG00000012391
ENSG00000108423	ENSBTAG00000001290
ENSG00000145495	ENSBTAG00000003536
ENSG00000163159	ENSBTAG00000018074
ENSG00000112110	ENSBTAG00000001289
ENSG00000184601	ENSBTAG00000022775
ENSG00000075826	ENSBTAG00000000090
ENSG00000203778	ENSBTAG00000033429
ENSG00000084110	ENSBTAG00000016276
ENSG00000189077	ENSBTAG00000016139
ENSG00000204482	ENSBTAG00000074965
ENSG00000179627	ENSBTAG00000005038
ENSG00000186910	ENSBTAG00000038361
ENSG00000196110	ENSBTAG00000078443
ENSG00000132718	ENSBTAG00000011209
ENSG00000166170	ENSBTAG00000058752
ENSG00000181392	ENSBTAG00000019679
ENSG00000176473	ENSBTAG00000007233
ENSG00000116761	ENSBTAG00000004415
ENSG00000116761	ENSBTAG00000014791
ENSG00000175445	ENSBTAG00000012855
ENSG00000181350	ENSBTAG00000025078
ENSG00000172057	ENSBTAG00000013855
ENSG00000128891	ENSBTAG00000025593
ENSG00000154518	ENSBTAG00000002944
ENSG00000197555	ENSBTAG00000015805
ENSG00000132680	ENSBTAG00000000108
ENSG00000188283	ENSBTAG00000046367
ENSG00000167702	ENSBTAG00000007753
ENSG00000124641	ENSBTAG00000010100
ENSG00000277639	ENSBTAG00000064936
ENSG00000166454	ENSBTAG00000008213
ENSG00000187514	ENSBTAG00000002549
ENSG00000108256	ENSBTAG00000033077
ENSG00000170852	ENSBTAG00000003115
ENSG00000166557	ENSBTAG00000000807
ENSG00000213066	ENSBTAG00000014495
ENSG00000283632	ENSBTAG00000015836
ENSG00000129925	ENSBTAG00000016588
ENSG00000108510	ENSBTAG00000011721
ENSG00000169857	ENSBTAG00000044029
ENSG00000176209	ENSBTAG00000000979
ENSG00000254004	ENSBTAG00000060491
ENSG00000140400	ENSBTAG00000007368
ENSG00000158825	ENSBTAG00000068005
ENSG00000107625	ENSBTAG00000033413
ENSG00000123146	ENSBTAG00000021818
ENSG00000122515	ENSBTAG00000011997
ENSG00000132692	ENSBTAG00000015789
ENSG00000056097	ENSBTAG00000008414
ENSG00000125319	ENSBTAG00000004464
ENSG00000165392	ENSBTAG00000021592
ENSG00000096093	ENSBTAG00000017810
ENSG00000166558	ENSBTAG00000040086
ENSG00000010539	ENSBTAG00000005195
ENSG00000067182	ENSBTAG00000004211
ENSG00000056558	ENSBTAG00000003012
ENSG00000165458	ENSBTAG00000019167
ENSG00000108578	ENSBTAG00000021370
ENSG00000169914	ENSBTAG00000017108
ENSG00000197223	ENSBTAG00000049002
ENSG00000162813	ENSBTAG00000004064
ENSG00000172270	ENSBTAG00000016648
ENSG00000119397	ENSBTAG00000011417
ENSG00000250305	ENSBTAG00000008950
ENSG00000138316	ENSBTAG00000021177
ENSG00000157856	ENSBTAG00000009649
ENSG00000103549	ENSBTAG00000003421
ENSG00000108854	ENSBTAG00000019853
ENSG00000147677	ENSBTAG00000014032
ENSG00000144535	ENSBTAG00000011964
ENSG00000143363	ENSBTAG00000015336
ENSG00000113532	ENSBTAG00000021445
ENSG00000096968	ENSBTAG00000012047
ENSG00000146223	ENSBTAG00000018478
ENSG00000065675	ENSBTAG00000010664
ENSG00000112851	ENSBTAG00000000415
ENSG00000170734	ENSBTAG00000006015
ENSG00000164761	ENSBTAG00000007423
ENSG00000123159	ENSBTAG00000000764
ENSG00000182004	ENSBTAG00000071920
ENSG00000266967	ENSBTAG00000015136
ENSG00000142627	ENSBTAG00000000815
ENSG00000198846	ENSBTAG00000004954
ENSG00000146085	ENSBTAG00000014272
ENSG00000240682	ENSBTAG00000030915
ENSG00000147421	ENSBTAG00000010819
ENSG00000173852	ENSBTAG00000005785
ENSG00000139146	ENSBTAG00000001161
ENSG00000143303	ENSBTAG00000001519
ENSG00000233608	ENSBTAG00000021444
ENSG00000163060	ENSBTAG00000012601
ENSG00000169676	ENSBTAG00000038606
ENSG00000170322	ENSBTAG00000017610
ENSG00000109606	ENSBTAG00000008896
ENSG00000187736	ENSBTAG00000031041
ENSG00000123358	ENSBTAG00000000507
ENSG00000128594	ENSBTAG00000010704
ENSG00000198523	ENSBTAG00000012931
ENSG00000144747	ENSBTAG00000015554
ENSG00000141506	ENSBTAG00000005978
ENSG00000143494	ENSBTAG00000003701
ENSG00000157224	ENSBTAG00000019486
ENSG00000105707	ENSBTAG00000003829
ENSG00000112320	ENSBTAG00000019175
ENSG00000112320	ENSBTAG00000056569
ENSG00000204128	ENSBTAG00000026710
ENSG00000138640	ENSBTAG00000011187
ENSG00000144485	ENSBTAG00000054800
ENSG00000082269	ENSBTAG00000002171
ENSG00000015413	ENSBTAG00000033326
ENSG00000143353	ENSBTAG00000015534
ENSG00000078687	ENSBTAG00000018658
ENSG00000185414	ENSBTAG00000050222
ENSG00000185414	ENSBTAG00000038949
ENSG00000107164	ENSBTAG00000013072
ENSG00000146587	ENSBTAG00000010291
ENSG00000163412	ENSBTAG00000018862
ENSG00000108179	ENSBTAG00000016711
ENSG00000163499	ENSBTAG00000014819
ENSG00000146966	ENSBTAG00000004799
ENSG00000182010	ENSBTAG00000014020
ENSG00000078900	ENSBTAG00000005812
ENSG00000250506	ENSBTAG00000010509
ENSG00000183020	ENSBTAG00000009915
ENSG00000068697	ENSBTAG00000020894
ENSG00000141367	ENSBTAG00000016708
ENSG00000182923	ENSBTAG00000007014
ENSG00000165322	ENSBTAG00000012677
ENSG00000153446	ENSBTAG00000002188
ENSG00000166225	ENSBTAG00000019155
ENSG00000144182	ENSBTAG00000059194
ENSG00000136950	ENSBTAG00000015278
ENSG00000162004	ENSBTAG00000002470
ENSG00000198113	ENSBTAG00000023787
ENSG00000164976	ENSBTAG00000008376
ENSG00000125482	ENSBTAG00000018710
ENSG00000106635	ENSBTAG00000020544
ENSG00000115486	ENSBTAG00000038477
ENSG00000171503	ENSBTAG00000016679
ENSG00000187135	ENSBTAG00000018244
ENSG00000174891	ENSBTAG00000031561
ENSG00000174562	ENSBTAG00000018545
ENSG00000119326	ENSBTAG00000004997
ENSG00000162222	ENSBTAG00000000773
ENSG00000162222	ENSBTAG00000030890
ENSG00000104760	ENSBTAG00000016177
ENSG00000055118	ENSBTAG00000004078
ENSG00000090581	ENSBTAG00000014118
ENSG00000149582	ENSBTAG00000012940
ENSG00000130287	ENSBTAG00000001764
ENSG00000119328	ENSBTAG00000004996
ENSG00000171097	ENSBTAG00000036101
ENSG00000171097	ENSBTAG00000077463
ENSG00000125753	ENSBTAG00000019604
ENSG00000141741	ENSBTAG00000021802
ENSG00000175906	ENSBTAG00000058116
ENSG00000108960	ENSBTAG00000000205
ENSG00000117616	ENSBTAG00000070601
ENSG00000184500	ENSBTAG00000023652
ENSG00000133619	ENSBTAG00000010219
ENSG00000167881	ENSBTAG00000009228
ENSG00000111271	ENSBTAG00000078763
ENSG00000111271	ENSBTAG00000001164
ENSG00000174606	ENSBTAG00000003702
ENSG00000167646	ENSBTAG00000002515
ENSG00000171497	ENSBTAG00000016680
ENSG00000099385	ENSBTAG00000008412
ENSG00000112739	ENSBTAG00000002086
ENSG00000168646	ENSBTAG00000030162
ENSG00000117600	ENSBTAG00000019031
ENSG00000147437	ENSBTAG00000000164
ENSG00000173436	ENSBTAG00000050219
ENSG00000078668	ENSBTAG00000014068
ENSG00000197943	ENSBTAG00000002103
ENSG00000076984	ENSBTAG00000010639
ENSG00000131238	ENSBTAG00000013367
ENSG00000074356	ENSBTAG00000016621
ENSG00000111981	ENSBTAG00000058131
ENSG00000111981	ENSBTAG00000046595
ENSG00000111981	ENSBTAG00000023970
ENSG00000111981	ENSBTAG00000038112
ENSG00000111981	ENSBTAG00000078628
ENSG00000111981	ENSBTAG00000048950
ENSG00000111981	ENSBTAG00000076325
ENSG00000111981	ENSBTAG00000070110
ENSG00000111981	ENSBTAG00000047902
ENSG00000111981	ENSBTAG00000075590
ENSG00000111981	ENSBTAG00000024490
ENSG00000111981	ENSBTAG00000038891
ENSG00000198373	ENSBTAG00000018421
ENSG00000031691	ENSBTAG00000020710
ENSG00000170390	ENSBTAG00000008098
ENSG00000204390	ENSBTAG00000025442
ENSG00000154914	ENSBTAG00000000120
ENSG00000111802	ENSBTAG00000000365
ENSG00000133816	ENSBTAG00000014855
ENSG00000099622	ENSBTAG00000066789
ENSG00000084754	ENSBTAG00000015038
ENSG00000012660	ENSBTAG00000003359
ENSG00000130768	ENSBTAG00000012997
ENSG00000106052	ENSBTAG00000019020
ENSG00000094804	ENSBTAG00000010384
ENSG00000134668	ENSBTAG00000015715
ENSG00000119723	ENSBTAG00000020331
ENSG00000177752	ENSBTAG00000001603
ENSG00000075711	ENSBTAG00000020378
ENSG00000132405	ENSBTAG00000005493
ENSG00000197442	ENSBTAG00000009065
ENSG00000107485	ENSBTAG00000017243
ENSG00000178685	ENSBTAG00000009677
ENSG00000082641	ENSBTAG00000013653
ENSG00000087253	ENSBTAG00000019272
ENSG00000156671	ENSBTAG00000008619
ENSG00000162755	ENSBTAG00000020150
ENSG00000167110	ENSBTAG00000011317
ENSG00000116898	ENSBTAG00000024097
ENSG00000205220	ENSBTAG00000018040
ENSG00000256574	ENSBTAG00000040143
ENSG00000156502	ENSBTAG00000001044
ENSG00000065559	ENSBTAG00000012103
ENSG00000124496	ENSBTAG00000015321
ENSG00000181904	ENSBTAG00000012762
ENSG00000188352	ENSBTAG00000038181
ENSG00000165914	ENSBTAG00000006392
ENSG00000188215	ENSBTAG00000032260
ENSG00000112902	ENSBTAG00000005021
ENSG00000151806	ENSBTAG00000000285
ENSG00000007376	ENSBTAG00000000179
ENSG00000060718	ENSBTAG00000021217
ENSG00000129244	ENSBTAG00000013680
ENSG00000189120	ENSBTAG00000064446
ENSG00000161956	ENSBTAG00000000131
ENSG00000110906	ENSBTAG00000002697
ENSG00000109321	ENSBTAG00000018134
ENSG00000163629	ENSBTAG00000014947
ENSG00000140691	ENSBTAG00000002374
ENSG00000277161	ENSBTAG00000034396
ENSG00000130643	ENSBTAG00000073449
ENSG00000170456	ENSBTAG00000020315
ENSG00000167653	ENSBTAG00000047022
ENSG00000100842	ENSBTAG00000038733
ENSG00000156675	ENSBTAG00000011684
ENSG00000169738	ENSBTAG00000008747
ENSG00000169738	ENSBTAG00000047043
ENSG00000169738	ENSBTAG00000051698
ENSG00000163596	ENSBTAG00000008673
ENSG00000100815	ENSBTAG00000026953
ENSG00000152422	ENSBTAG00000024275
ENSG00000197748	ENSBTAG00000014574
ENSG00000171914	ENSBTAG00000003667
ENSG00000132912	ENSBTAG00000015625
ENSG00000135336	ENSBTAG00000016969
ENSG00000168615	ENSBTAG00000017455
ENSG00000165752	ENSBTAG00000011562
ENSG00000165646	ENSBTAG00000004739
ENSG00000104695	ENSBTAG00000009245
ENSG00000136003	ENSBTAG00000049189
ENSG00000155508	ENSBTAG00000012086
ENSG00000120885	ENSBTAG00000015027
ENSG00000120885	ENSBTAG00000005574
ENSG00000196792	ENSBTAG00000021845
ENSG00000172638	ENSBTAG00000021457
ENSG00000107438	ENSBTAG00000011182
ENSG00000009335	ENSBTAG00000008025
ENSG00000182022	ENSBTAG00000003312
ENSG00000135108	ENSBTAG00000032097
ENSG00000033800	ENSBTAG00000005564
ENSG00000198252	ENSBTAG00000046956
ENSG00000104969	ENSBTAG00000015090
ENSG00000197930	ENSBTAG00000015716
ENSG00000011021	ENSBTAG00000020700
ENSG00000165633	ENSBTAG00000006288
ENSG00000139438	ENSBTAG00000050459
ENSG00000133641	ENSBTAG00000018743
ENSG00000119977	ENSBTAG00000011841
ENSG00000100478	ENSBTAG00000017201
ENSG00000140259	ENSBTAG00000017213
ENSG00000115138	ENSBTAG00000007897
ENSG00000128872	ENSBTAG00000014011
ENSG00000166986	ENSBTAG00000018405
ENSG00000132432	ENSBTAG00000014971
ENSG00000157064	ENSBTAG00000000795
ENSG00000136802	ENSBTAG00000013030
ENSG00000119844	ENSBTAG00000009299
ENSG00000185215	ENSBTAG00000035995
ENSG00000185215	ENSBTAG00000049333
ENSG00000182952	ENSBTAG00000031747
ENSG00000182952	ENSBTAG00000075758
ENSG00000198933	ENSBTAG00000011280
ENSG00000143256	ENSBTAG00000020152
ENSG00000146409	ENSBTAG00000015242
ENSG00000135750	ENSBTAG00000004515
ENSG00000213203	ENSBTAG00000037510
ENSG00000213203	ENSBTAG00000040331
ENSG00000100473	ENSBTAG00000021844
ENSG00000136286	ENSBTAG00000006377
ENSG00000277258	ENSBTAG00000011539
ENSG00000169071	ENSBTAG00000005092
ENSG00000145982	ENSBTAG00000018072
ENSG00000162782	ENSBTAG00000002407
ENSG00000198018	ENSBTAG00000047077
ENSG00000149257	ENSBTAG00000001027
ENSG00000108175	ENSBTAG00000019313
ENSG00000159899	ENSBTAG00000011434
ENSG00000115484	ENSBTAG00000004531
ENSG00000092470	ENSBTAG00000017215
ENSG00000160014	ENSBTAG00000014583
ENSG00000183814	ENSBTAG00000033267
ENSG00000070610	ENSBTAG00000011431
ENSG00000178826	ENSBTAG00000068318
ENSG00000156711	ENSBTAG00000010007
ENSG00000119699	ENSBTAG00000012004
ENSG00000175344	ENSBTAG00000015775
ENSG00000150054	ENSBTAG00000017354
ENSG00000125434	ENSBTAG00000073503
ENSG00000004866	ENSBTAG00000010756
ENSG00000125912	ENSBTAG00000020759
ENSG00000166002	ENSBTAG00000033621
ENSG00000108961	ENSBTAG00000018809
ENSG00000100567	ENSBTAG00000002808
ENSG00000142507	ENSBTAG00000048034
ENSG00000213930	ENSBTAG00000015807
ENSG00000134825	ENSBTAG00000032557
ENSG00000129235	ENSBTAG00000056053
ENSG00000173137	ENSBTAG00000011064
ENSG00000135318	ENSBTAG00000048655
ENSG00000108651	ENSBTAG00000015612
ENSG00000110013	ENSBTAG00000009412
ENSG00000138303	ENSBTAG00000000392
ENSG00000223501	ENSBTAG00000002643
ENSG00000085733	ENSBTAG00000006071
ENSG00000213190	ENSBTAG00000015369
ENSG00000169598	ENSBTAG00000020015
ENSG00000261308	ENSBTAG00000002673
ENSG00000086598	ENSBTAG00000039630
ENSG00000283071	ENSBTAG00000060031
ENSG00000113621	ENSBTAG00000014744
ENSG00000158816	ENSBTAG00000013511
ENSG00000111669	ENSBTAG00000019782
ENSG00000120526	ENSBTAG00000007386
ENSG00000039560	ENSBTAG00000007071
ENSG00000100503	ENSBTAG00000020281
ENSG00000197768	ENSBTAG00000052442
ENSG00000162385	ENSBTAG00000003485
ENSG00000189433	ENSBTAG00000005719
ENSG00000166295	ENSBTAG00000000162
ENSG00000143190	ENSBTAG00000024534
ENSG00000108528	ENSBTAG00000004910
ENSG00000125730	ENSBTAG00000017280
ENSG00000107185	ENSBTAG00000011433
ENSG00000103707	ENSBTAG00000021630
ENSG00000122986	ENSBTAG00000009216
ENSG00000164031	ENSBTAG00000004426
ENSG00000165102	ENSBTAG00000033182
ENSG00000164975	ENSBTAG00000004592
ENSG00000099290	ENSBTAG00000018915
ENSG00000047662	ENSBTAG00000005932
ENSG00000140545	ENSBTAG00000003300
ENSG00000278619	ENSBTAG00000010311
ENSG00000179387	ENSBTAG00000014007
ENSG00000169710	ENSBTAG00000015980
ENSG00000106976	ENSBTAG00000011307
ENSG00000132024	ENSBTAG00000006068
ENSG00000013810	ENSBTAG00000011044
ENSG00000112624	ENSBTAG00000014814
ENSG00000123329	ENSBTAG00000018403
ENSG00000155975	ENSBTAG00000010355
ENSG00000001167	ENSBTAG00000009905
ENSG00000126698	ENSBTAG00000018385
ENSG00000138029	ENSBTAG00000010083
ENSG00000109919	ENSBTAG00000018742
ENSG00000197747	ENSBTAG00000077740
ENSG00000117399	ENSBTAG00000009819
ENSG00000157450	ENSBTAG00000014181
ENSG00000172336	ENSBTAG00000026248
ENSG00000005469	ENSBTAG00000021535
ENSG00000163762	ENSBTAG00000019960
ENSG00000083168	ENSBTAG00000004015
ENSG00000185909	ENSBTAG00000000981
ENSG00000114573	ENSBTAG00000002703
ENSG00000048028	ENSBTAG00000002323
ENSG00000016402	ENSBTAG00000015638
ENSG00000168936	ENSBTAG00000011042
ENSG00000183520	ENSBTAG00000002306
ENSG00000183783	ENSBTAG00000038659
ENSG00000136205	ENSBTAG00000009655
ENSG00000109323	ENSBTAG00000019761
ENSG00000143376	ENSBTAG00000001942
ENSG00000134291	ENSBTAG00000000454
ENSG00000024422	ENSBTAG00000021191
ENSG00000025796	ENSBTAG00000016562
