hsa	gge	isohsa	isogge	exoniden
ENSG00000168028	ENSGALG00010016040	ENST00000697729	ENSGALT00010038608	hsa0000060061-gge0000041477|0.84;hsa0000060063-gge0000041478|0.82;hsa0000060066-gge0000041479|0.83;hsa0000060068-gge0000041480|0.9;hsa0000060069-gge0000041481|0.82;hsa0000060072-gge0000041482|0.82
ENSG00000168028	ENSGALG00010016040	ENST00000697730	ENSGALT00010038608	hsa0000060061-gge0000041477|0.84;hsa0000060063-gge0000041478|0.82;hsa0000060066-gge0000041479|0.83;hsa0000060068-gge0000041480|0.9;hsa0000060069-gge0000041481|0.82;hsa0000060072-gge0000041482|0.82
ENSG00000168028	ENSGALG00010016040	ENST00000697731	ENSGALT00010038608	hsa0000060061-gge0000041477|0.84;hsa0000060063-gge0000041478|0.82;hsa0000060066-gge0000041479|0.83;hsa0000060068-gge0000041480|0.9;hsa0000060069-gge0000041481|0.82;hsa0000060072-gge0000041482|0.82
ENSG00000132589	ENSGALG00010030004	ENST00000585169	ENSGALT00010072458	hsa0000239167-gge0000174003|0.96;hsa0000239168-gge0000174006|0.82;hsa0000239169-gge0000174008|0.95;hsa0000239174-gge0000174013|0.85;hsa0000239176-gge0000174014|0.89;hsa0000239177-gge0000174016|0.82;hsa0000239178-gge0000174017|0.79;hsa0000239179-gge0000174018|0.8;hsa0000239181-gge0000174019|0.78;hsa0000239182-gge0000174020|0.78;hsa0000239183-gge0000174021|0.79
ENSG00000159674	ENSGALG00010017676	ENST00000290902	ENSGALT00010042738	hsa0000075383-gge0000074853|0.67;hsa0000075385-gge0000074854|0.63;hsa0000075386-gge0000074855|0.73;hsa0000075387-gge0000074857|0.6;hsa0000075388-gge0000074858|0.65
ENSG00000159674	ENSGALG00010017676	ENST00000431380	ENSGALT00010042738	hsa0000075383-gge0000074853|0.67;hsa0000075385-gge0000074854|0.63;hsa0000075386-gge0000074855|0.73;hsa0000075387-gge0000074857|0.6;hsa0000075388-gge0000074858|0.65
ENSG00000159674	ENSGALG00010017676	ENST00000617421	ENSGALT00010042738	hsa0000075383-gge0000074853|0.67;hsa0000075385-gge0000074854|0.63;hsa0000075386-gge0000074855|0.73;hsa0000075387-gge0000074857|0.6;hsa0000075388-gge0000074858|0.65
ENSG00000073614	ENSGALG00010012219	ENST00000399788	ENSGALT00010029304	hsa0000184759-gge0000018505|0.84;hsa0000184762-gge0000018506|0.88;hsa0000184763-gge0000018507|0.85;hsa0000184766-gge0000018508|0.8;hsa0000184767-gge0000018509|0.78;hsa0000184768-gge0000018510|0.75;hsa0000184769-gge0000018511|0.77;hsa0000184770-gge0000018512|0.82;hsa0000184771-gge0000018513|0.85;hsa0000184772-gge0000018514|0.83;hsa0000184773-gge0000018515|0.85;hsa0000184774-gge0000018516|0.86;hsa0000184775-gge0000018517|0.96;hsa0000184776-gge0000018518|0.78;hsa0000184777-gge0000018519|0.79;hsa0000184778-gge0000018520|0.84;hsa0000184779-gge0000018521|0.87;hsa0000184780-gge0000018522|0.77;hsa0000184781-gge0000018523|0.78;hsa0000184782-gge0000018524|0.72;hsa0000184783-gge0000018525|0.76;hsa0000184785-gge0000018526|0.71;hsa0000184786-gge0000018527|0.8;hsa0000184787-gge0000018528|0.83;hsa0000184788-gge0000018529|0.79;hsa0000184789-gge0000018530|0.8;hsa0000184790-gge0000018531|0.77;hsa0000184791-gge0000018532|0.85
ENSG00000173801	ENSGALG00010021261	ENST00000393930	ENSGALT00010051607	hsa0000239268-gge0000190195|0.8;hsa0000239271-gge0000190197|0.77;hsa0000239272-gge0000190198|0.85;hsa0000239276-gge0000190199|0.93;hsa0000239277-gge0000190200|0.83;hsa0000239278-gge0000190201|0.9;hsa0000239279-gge0000190202|0.86;hsa0000239280-gge0000190203|0.87;hsa0000239281-gge0000190204|0.92;hsa0000239282-gge0000190205|0.88;hsa0000239283-gge0000190206|0.89;hsa0000239284-gge0000190207|0.82;hsa0000239285-gge0000190208|0.74
ENSG00000173801	ENSGALG00010021261	ENST00000310706	ENSGALT00010051607	hsa0000239268-gge0000190195|0.8;hsa0000239271-gge0000190197|0.77;hsa0000239272-gge0000190198|0.85;hsa0000239276-gge0000190199|0.93;hsa0000239277-gge0000190200|0.83;hsa0000239278-gge0000190201|0.9;hsa0000239279-gge0000190202|0.86;hsa0000239280-gge0000190203|0.87;hsa0000239281-gge0000190204|0.92;hsa0000239282-gge0000190205|0.88;hsa0000239283-gge0000190206|0.89;hsa0000239284-gge0000190207|0.82;hsa0000239285-gge0000190208|0.74
ENSG00000173801	ENSGALG00010021261	ENST00000393931	ENSGALT00010051607	hsa0000239268-gge0000190195|0.8;hsa0000239271-gge0000190197|0.77;hsa0000239272-gge0000190198|0.85;hsa0000239276-gge0000190199|0.93;hsa0000239277-gge0000190200|0.83;hsa0000239278-gge0000190201|0.9;hsa0000239279-gge0000190202|0.86;hsa0000239280-gge0000190203|0.87;hsa0000239281-gge0000190204|0.92;hsa0000239282-gge0000190205|0.88;hsa0000239283-gge0000190206|0.89;hsa0000239284-gge0000190207|0.82;hsa0000239285-gge0000190208|0.74
ENSG00000084764	ENSGALG00010009392	ENST00000233121	ENSGALT00010022424	hsa0000038990-gge0000053814|0.88;hsa0000038991-gge0000053815|0.89;hsa0000038993-gge0000053816|0.65;hsa0000038994-gge0000053818|0.71;hsa0000038996-gge0000053819|0.8;hsa0000038997-gge0000053820|0.77
ENSG00000084764	ENSGALG00010009392	ENST00000405074	ENSGALT00010022424	hsa0000038990-gge0000053814|0.88;hsa0000038991-gge0000053815|0.89;hsa0000038992-gge0000053816|0.82;hsa0000038994-gge0000053818|0.71;hsa0000038996-gge0000053819|0.8;hsa0000038997-gge0000053820|0.77
ENSG00000084764	ENSGALG00010009392	ENST00000648289	ENSGALT00010022424	hsa0000038990-gge0000053814|0.88;hsa0000038991-gge0000053815|0.89;hsa0000038992-gge0000053816|0.82;hsa0000038994-gge0000053818|0.71;hsa0000038996-gge0000053819|0.8;hsa0000038997-gge0000053820|0.77
ENSG00000084764	ENSGALG00010009392	ENST00000402218	ENSGALT00010022424	hsa0000038990-gge0000053814|0.88;hsa0000038991-gge0000053815|0.89;hsa0000038992-gge0000053816|0.82;hsa0000038994-gge0000053818|0.71;hsa0000038996-gge0000053819|0.8;hsa0000038997-gge0000053820|0.77
ENSG00000019485	ENSGALG00010021738	ENST00000534751	ENSGALT00010052828	hsa0000156607-gge0000094527|0.75;hsa0000156608-gge0000094528|0.79;hsa0000156609-gge0000094529|0.83;hsa0000156610-gge0000094530|0.85;hsa0000156611-gge0000094531|0.76;hsa0000156612-gge0000094532|0.64
ENSG00000019485	ENSGALG00010021738	ENST00000683152	ENSGALT00010052833	hsa0000156607-gge0000094527|0.75;hsa0000156608-gge0000094528|0.79;hsa0000156609-gge0000094529|0.83;hsa0000156610-gge0000094530|0.85;hsa0000156613-gge0000094533|0.85;hsa0000156614-gge0000094534|0.66;hsa0000156616-gge0000094535|0.81
ENSG00000019485	ENSGALG00010021738	ENST00000622142	ENSGALT00010052833	hsa0000156607-gge0000094527|0.75;hsa0000156608-gge0000094528|0.79;hsa0000156609-gge0000094529|0.83;hsa0000156610-gge0000094530|0.85;hsa0000156613-gge0000094533|0.85;hsa0000156614-gge0000094534|0.66;hsa0000156616-gge0000094535|0.81
ENSG00000183395	ENSGALG00010011331	ENST00000329406	ENSGALT00010027094	hsa0000184839-gge0000016074|0.61;hsa0000184840-gge0000016075|0.77;hsa0000184841-gge0000016076|0.98
ENSG00000017427	ENSGALG00010010259	ENST00000337514	ENSGALT00010024477	hsa0000184842-gge0000014376|0.92;hsa0000184844-gge0000014378|0.8;hsa0000184845-gge0000014379|0.6;hsa0000184849-gge0000014381|0.83
ENSG00000017427	ENSGALG00010010259	ENST00000644491	ENSGALT00010024477	hsa0000184842-gge0000014376|0.92;hsa0000184844-gge0000014378|0.8;hsa0000184845-gge0000014379|0.6;hsa0000184849-gge0000014381|0.83
ENSG00000067715	ENSGALG00010012026	ENST00000393240	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704696	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704699	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184861-gge0000017830|0.76;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704700	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704702	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704704	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000261205	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000457153	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184861-gge0000017830|0.76;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704705	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704706	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704708	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704709	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184861-gge0000017830|0.76;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704710	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704714	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704716	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184861-gge0000017830|0.76;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000704718	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000067715	ENSGALG00010012026	ENST00000552744	ENSGALT00010028805	hsa0000184852-gge0000017828|0.78;hsa0000184859-gge0000017829|0.9;hsa0000184860-gge0000017830|0.83;hsa0000184865-gge0000017831|0.85;hsa0000184866-gge0000017832|0.82;hsa0000184867-gge0000017833|0.89;hsa0000184870-gge0000017834|0.9;hsa0000184873-gge0000017836|0.88
ENSG00000079257	ENSGALG00010001190	ENST00000264265	ENSGALT00010002749	hsa0000060188-gge0000122120|0.61;hsa0000060189-gge0000122121|0.67;hsa0000060190-gge0000122122|0.67;hsa0000060192-gge0000122123|0.68;hsa0000060193-gge0000122124|0.7;hsa0000060194-gge0000122125|0.76
ENSG00000108733	ENSGALG00010029627	ENST00000225873	ENSGALT00010071638	hsa0000239361-gge0000172720|0.7;hsa0000239363-gge0000172721|0.65;hsa0000239365-gge0000172724|0.75
ENSG00000108733	ENSGALG00010029627	ENST00000225873	ENSGALT00010071639	hsa0000239361-gge0000172720|0.7;hsa0000239363-gge0000172722|0.72;hsa0000239365-gge0000172724|0.75
ENSG00000108733	ENSGALG00010029627	ENST00000586663	ENSGALT00010071638	hsa0000239361-gge0000172720|0.7;hsa0000239363-gge0000172721|0.65;hsa0000239364-gge0000172724|0.74
ENSG00000108733	ENSGALG00010029627	ENST00000586663	ENSGALT00010071639	hsa0000239361-gge0000172720|0.7;hsa0000239363-gge0000172722|0.72;hsa0000239364-gge0000172724|0.74
ENSG00000168646	ENSGALG00010029221	ENST00000307078	ENSGALT00010070614	hsa0000239369-gge0000161633|0.79;hsa0000239370-gge0000161634|0.88;hsa0000239371-gge0000161635|0.83;hsa0000239372-gge0000161636|0.78;hsa0000239373-gge0000161637|0.71;hsa0000239374-gge0000161638|0.67;hsa0000239375-gge0000161639|0.71;hsa0000239376-gge0000161640|0.65;hsa0000239377-gge0000161641|0.85;hsa0000239378-gge0000161642|0.8
ENSG00000247077	ENSGALG00010021069	ENST00000543955	ENSGALT00010051015	hsa0000184893-gge0000157389|0.65;hsa0000184894-gge0000157390|0.76;hsa0000184895-gge0000157391|0.81;hsa0000184898-gge0000157393|0.77
ENSG00000247077	ENSGALG00010021069	ENST00000454808	ENSGALT00010051015	hsa0000184893-gge0000157389|0.65;hsa0000184894-gge0000157390|0.76;hsa0000184895-gge0000157391|0.81;hsa0000184898-gge0000157393|0.77
ENSG00000070961	ENSGALG00010013285	ENST00000359142	ENSGALT00010031968	hsa0000184921-gge0000020955|0.79;hsa0000184922-gge0000020956|0.87;hsa0000184923-gge0000020957|0.84;hsa0000184924-gge0000020958|0.81;hsa0000184926-gge0000020959|0.86;hsa0000184927-gge0000020960|0.85;hsa0000184928-gge0000020961|0.86;hsa0000184929-gge0000020962|0.87;hsa0000184930-gge0000020963|0.85;hsa0000184931-gge0000020964|0.83;hsa0000184932-gge0000020965|0.86;hsa0000184933-gge0000020966|0.83;hsa0000184934-gge0000020967|0.83;hsa0000184935-gge0000020968|0.87;hsa0000184936-gge0000020970|0.85;hsa0000184937-gge0000020972|0.85;hsa0000184938-gge0000020973|0.85;hsa0000184940-gge0000020974|0.87;hsa0000184941-gge0000020975|0.84;hsa0000184944-gge0000020978|0.98;hsa0000184946-gge0000020979|0.96
ENSG00000070961	ENSGALG00010013285	ENST00000428670	ENSGALT00010031960	hsa0000184921-gge0000020955|0.79;hsa0000184922-gge0000020956|0.87;hsa0000184923-gge0000020957|0.84;hsa0000184924-gge0000020958|0.81;hsa0000184926-gge0000020959|0.86;hsa0000184927-gge0000020960|0.85;hsa0000184928-gge0000020961|0.86;hsa0000184929-gge0000020962|0.87;hsa0000184930-gge0000020963|0.85;hsa0000184931-gge0000020964|0.83;hsa0000184932-gge0000020965|0.86;hsa0000184933-gge0000020966|0.83;hsa0000184934-gge0000020967|0.83;hsa0000184935-gge0000020968|0.87;hsa0000184936-gge0000020970|0.85;hsa0000184937-gge0000020972|0.85;hsa0000184938-gge0000020973|0.85;hsa0000184940-gge0000020974|0.87;hsa0000184941-gge0000020975|0.84;hsa0000184948-gge0000020980|0.9
ENSG00000070961	ENSGALG00010013285	ENST00000551310	ENSGALT00010031968	hsa0000184921-gge0000020955|0.79;hsa0000184922-gge0000020956|0.87;hsa0000184923-gge0000020957|0.84;hsa0000184924-gge0000020958|0.81;hsa0000184926-gge0000020959|0.86;hsa0000184927-gge0000020960|0.85;hsa0000184928-gge0000020961|0.86;hsa0000184929-gge0000020962|0.87;hsa0000184930-gge0000020963|0.85;hsa0000184931-gge0000020964|0.83;hsa0000184932-gge0000020965|0.86;hsa0000184933-gge0000020966|0.83;hsa0000184934-gge0000020967|0.83;hsa0000184935-gge0000020968|0.87;hsa0000184936-gge0000020970|0.85;hsa0000184937-gge0000020972|0.85;hsa0000184938-gge0000020973|0.85;hsa0000184940-gge0000020974|0.87;hsa0000184941-gge0000020975|0.84;hsa0000184944-gge0000020978|0.98;hsa0000184946-gge0000020979|0.96
ENSG00000087884	ENSGALG00010002039	ENST00000526415	ENSGALT00010004616	hsa0000156793-gge0000002463|0.84;hsa0000156795-gge0000002464|0.8;hsa0000156796-gge0000002465|0.79
ENSG00000087884	ENSGALG00010002039	ENST00000393427	ENSGALT00010004616	hsa0000156793-gge0000002463|0.84;hsa0000156795-gge0000002464|0.8;hsa0000156796-gge0000002465|0.79
ENSG00000087884	ENSGALG00010002039	ENST00000525034	ENSGALT00010004616	hsa0000156793-gge0000002463|0.84;hsa0000156795-gge0000002464|0.8;hsa0000156796-gge0000002465|0.79
ENSG00000108924	ENSGALG00010029244	ENST00000226067	ENSGALT00010070691	hsa0000239435-gge0000161787|0.74;hsa0000239436-gge0000161788|0.79;hsa0000239439-gge0000161789|0.87;hsa0000239442-gge0000161790|0.87
ENSG00000163794	ENSGALG00010011472	ENST00000296099	ENSGALT00010027466	hsa0000039202-gge0000055121|0.61
ENSG00000035862	ENSGALG00010029270	ENST00000262768	ENSGALT00010070778	hsa0000239452-gge0000161881|0.72;hsa0000239453-gge0000161884|0.77;hsa0000239454-gge0000161885|0.77;hsa0000239456-gge0000161886|0.84;hsa0000239458-gge0000161887|0.81
ENSG00000121361	ENSGALG00010013173	ENST00000240662	ENSGALT00010031589	hsa0000184950-gge0000020531|0.82;hsa0000184951-gge0000020532|0.8
ENSG00000121361	ENSGALG00010013173	ENST00000665145	ENSGALT00010031589	hsa0000184950-gge0000020531|0.82;hsa0000184951-gge0000020532|0.8
ENSG00000121361	ENSGALG00010013173	ENST00000667884	ENSGALT00010031589	hsa0000184950-gge0000020531|0.82;hsa0000184951-gge0000020532|0.8
ENSG00000221978	ENSGALG00010017791	ENST00000400809	ENSGALT00010042996	hsa0000013852-gge0000175700|0.76;hsa0000013854-gge0000175701|0.84;hsa0000013856-gge0000175702|0.82;hsa0000013861-gge0000175703|0.83;hsa0000013862-gge0000175705|0.95;hsa0000013867-gge0000175707|0.77;hsa0000013868-gge0000175709|0.79;hsa0000013869-gge0000175710|0.64;hsa0000013870-gge0000175711|0.62;hsa0000013871-gge0000175712|0.65;hsa0000013872-gge0000175713|0.72
ENSG00000151746	ENSGALG00010015918	ENST00000652176	ENSGALT00010038365	hsa0000184952-gge0000024623|0.83;hsa0000184957-gge0000024624|0.81;hsa0000184958-gge0000024625|0.83;hsa0000184959-gge0000024626|0.83;hsa0000184960-gge0000024627|0.8;hsa0000184963-gge0000024628|0.89;hsa0000184966-gge0000024630|0.89;hsa0000184969-gge0000024631|0.9;hsa0000184971-gge0000024633|0.87;hsa0000184972-gge0000024636|0.82
ENSG00000175707	ENSGALG00010013187	ENST00000320567	ENSGALT00010031649	hsa0000013873-gge0000180670|0.62;hsa0000013874-gge0000180671|0.66;hsa0000013875-gge0000180672|0.73
ENSG00000189431	ENSGALG00010021758	ENST00000529419	ENSGALT00010052897	hsa0000156899-gge0000094558|0.67
ENSG00000165912	ENSGALG00010022819	ENST00000298838	ENSGALT00010055547	hsa0000156900-gge0000095667|0.76;hsa0000156902-gge0000095668|0.76;hsa0000156905-gge0000095669|0.66;hsa0000156906-gge0000095670|0.8;hsa0000156908-gge0000095671|0.75;hsa0000156911-gge0000095672|0.68;hsa0000156915-gge0000095673|0.67;hsa0000156916-gge0000095676|0.61;hsa0000156919-gge0000095679|0.72
ENSG00000165912	ENSGALG00010022819	ENST00000539589	ENSGALT00010055547	hsa0000156900-gge0000095667|0.76;hsa0000156902-gge0000095668|0.76;hsa0000156905-gge0000095669|0.66;hsa0000156906-gge0000095670|0.8;hsa0000156908-gge0000095671|0.75;hsa0000156911-gge0000095672|0.68;hsa0000156915-gge0000095673|0.67;hsa0000156916-gge0000095676|0.61;hsa0000156919-gge0000095679|0.72
ENSG00000197943	ENSGALG00010007393	ENST00000697580	ENSGALT00010017628	hsa0000225179-gge0000138402|0.7;hsa0000225182-gge0000138403|0.74;hsa0000225184-gge0000138404|0.7;hsa0000225186-gge0000138405|0.85;hsa0000225189-gge0000138406|0.73;hsa0000225192-gge0000138407|0.81;hsa0000225193-gge0000138408|0.89;hsa0000225194-gge0000138409|0.81;hsa0000225195-gge0000138410|0.78;hsa0000225196-gge0000138411|0.79;hsa0000225198-gge0000138412|0.74;hsa0000225200-gge0000138413|0.83;hsa0000225202-gge0000138414|0.74;hsa0000225203-gge0000138415|0.74;hsa0000225204-gge0000138416|0.73;hsa0000225205-gge0000138417|0.73;hsa0000225206-gge0000138418|0.69;hsa0000225207-gge0000138419|0.76;hsa0000225208-gge0000138420|0.72;hsa0000225209-gge0000138421|0.76;hsa0000225210-gge0000138422|0.8;hsa0000225211-gge0000138423|0.71;hsa0000225212-gge0000138424|0.78;hsa0000225213-gge0000138425|0.68;hsa0000225214-gge0000138426|0.8;hsa0000225216-gge0000138427|0.78;hsa0000225217-gge0000138428|0.75;hsa0000225218-gge0000138429|0.83;hsa0000225219-gge0000138430|0.8;hsa0000225220-gge0000138431|0.8;hsa0000225221-gge0000138432|0.68;hsa0000225222-gge0000138433|0.81
